,Tags_Will revert after reading the email,Total Time Spent on Website,Lead Profile_Potential Lead,Last Activity_SMS Sent,Last Notable Activity_SMS Sent,Lead Origin_Lead Add Form,What is your current occupation_Working Professional,Lead Source_Reference,Tags_Ringing,Tags_Interested in other courses,What is your current occupation_Unemployed,Lead Profile_Unspecified,Tags_Closed by Horizzon,Last Activity_Olark Chat Conversation,Last Notable Activity_Modified,Lead Source_Welingak Website,Lead Profile_Student of SomeSchool,Tags_switched off,Lead Source_Olark Chat,Tags_Not doing further education,Lead Origin_Landing Page Submission,Lead Source_Others,Tags_Lost to EINS,Last Activity_Unreachable,Specialization_Unspecified,Last Activity_Email Bounced,Last Notable Activity_Unreachable,Lead Profile_Lateral Student,Tags_Interested  in full time MBA,TotalVisits,Specialization_Marketing Management,Specialization_Operations Management,Lead Source_Facebook,Specialization_Travel and Tourism,Tags_University not recognized,Last Activity_Form Submitted on Website,Specialization_Business Administration,Tags_In confusion whether part time or DLP,How did you hear about X Education_Student of SomeSchool,Tags_Lateral student,Lead Source_Social Media,Tags_invalid number,Tags_Interested in Next batch,Last Activity_Had a Phone Conversation,Lead Source_WeLearn,Last Activity_Email Link Clicked,Tags_Busy,Last Notable Activity_Email Marked Spam,Do Not Email_Yes,Last Activity_Converted to Lead,Lead Source_Referral Sites,What is your current occupation_Other,Specialization_Retail Management,Last Notable Activity_Page Visited on Website,Specialization_Healthcare Management,Last Notable Activity_Email Link Clicked,Specialization_Human Resource Management,Tags_Recognition issue (DEC approval),Last Notable Activity_Unsubscribed,Tags_Still Thinking,Tags_Lost to Others,What matters most to you in choosing a course_Flexibility & Convenience,Lead Source_bing,City_Tier II Cities,How did you hear about X Education_Unspecified,How did you hear about X Education_Word Of Mouth,Specialization_International Business,How did you hear about X Education_SMS,Lead Origin_Lead Import,Last Notable Activity_Olark Chat Conversation,City_Other Cities of Maharashtra,Specialization_Rural and Agribusiness,A free copy of Mastering The Interview_Yes,Lead Source_Direct Traffic,Specialization_E-Business,Last Activity_Email Marked Spam,Last Activity_Page Visited on Website,Lead Source_Pay per Click Ads,Lead Source_welearnblog_Home,Last Activity_Resubscribed to emails,Lead Source_NC_EDM,How did you hear about X Education_Other,Converted
792,False,-0.2172306076271271,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,-0.3838613628579513,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
4913,False,-0.8904357737302593,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,-0.9403744201388577,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
9056,False,1.1237065118465916,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,1.0074212803443148,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,1
1363,False,-0.4306859041964129,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,1.0074212803443148,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,0
5225,False,-0.6514388177424265,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,-0.6621178914984045,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0
2345,False,1.032486299637495,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,-0.1056048342174981,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,0
4436,False,0.9522125128934902,True,False,False,True,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.1056048342174981,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
7997,False,-0.26284071373167534,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,-0.1056048342174981,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
8179,False,-0.4069686490220478,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,4.346499624029754,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
1430,False,-0.2774359476851308,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,-0.1056048342174981,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
4482,True,0.8463970667309382,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.1726516944229551,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
1573,False,-0.8904357737302593,True,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.9403744201388577,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
4130,True,1.0233642784165855,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.7291647517038615,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
2753,True,1.373649893299516,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,-0.3838613628579513,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
7603,False,-0.5693406267542396,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,-0.1056048342174981,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,0
8470,False,1.6509593384151695,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,-0.3838613628579513,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,0
9033,True,-0.5492721800682384,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.3838613628579513,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
